DateTime,24.175 88.2804_tmin,24.175 88.2804_tmax,24.175 88.2804
2014-01-01,10.8421,25.3401,0.0
2014-01-02,11.6898,23.8713,0.0
2014-01-03,11.814,21.0492,0.0
2014-01-04,9.8409,21.7238,0.0
2014-01-05,9.8693,23.0809,0.0
2014-01-06,12.0248,21.797,0.0
2014-01-07,11.3375,20.6155,0.0
2014-01-08,8.5126,20.8739,0.0
2014-01-09,8.387,22.4667,0.0
2014-01-10,9.2907,24.3528,0.0
2014-01-11,11.2777,20.5301,0.0
2014-01-12,12.2215,23.4572,2.4311
2014-01-13,12.4493,22.6897,0.0
2014-01-14,12.4994,21.1005,0.0
2014-01-15,12.3246,19.2689,0.0
2014-01-16,12.0001,20.6217,0.0
2014-01-17,11.3653,24.6529,0.0
2014-01-18,11.5219,26.6242,0.0
2014-01-19,13.6745,27.0185,0.0
2014-01-20,13.5608,22.2937,0.0
2014-01-21,11.873,23.9039,0.0
2014-01-22,12.5793,25.4423,0.0
2014-01-23,12.6255,26.7342,0.0
2014-01-24,13.0228,26.3425,0.0
2014-01-25,13.6154,24.7664,0.0
2014-01-26,12.4042,22.7429,0.0
2014-01-27,11.795,19.7768,0.0
2014-01-28,11.0319,21.0459,0.0
2014-01-29,10.4674,25.4211,0.0
2014-01-30,11.6893,24.3695,0.0
2014-01-31,12.2395,24.0327,0.0
2014-02-01,10.7427,24.3358,0.0
2014-02-02,10.6164,22.5741,0.0
2014-02-03,10.4227,21.9659,0.0
2014-02-04,10.6275,23.0031,0.0
2014-02-05,11.6226,25.8973,0.0
2014-02-06,13.1547,27.1729,0.0
2014-02-07,13.8682,28.4362,0.0
2014-02-08,14.7174,29.0744,0.0
2014-02-09,15.2879,28.5709,0.0
2014-02-10,13.9933,26.7767,0.0
2014-02-11,12.8683,25.9845,0.0
2014-02-12,12.2068,26.3527,0.0
2014-02-13,10.4486,26.69,0.0
2014-02-14,12.275,21.9242,0.0
2014-02-15,14.1808,20.6267,10.3783
2014-02-16,15.6889,20.7105,15.3188
2014-02-17,14.5695,23.5739,4.2337
2014-02-18,10.9546,24.294,0.0
2014-02-19,11.5497,26.1634,0.0
2014-02-20,11.8311,27.0337,0.0
2014-02-21,12.446,28.1701,0.0
2014-02-22,13.9242,28.4642,0.0
2014-02-23,16.5527,27.1557,0.5518
2014-02-24,15.8328,28.5992,0.0
2014-02-25,15.6395,28.5864,0.0
2014-02-26,15.7231,28.0137,0.0
2014-02-27,16.6039,27.6634,0.0
2014-02-28,17.0962,25.1714,7.4108
2014-03-01,17.7296,25.8773,1.139
2014-03-02,16.2183,27.047,7.4922
2014-03-03,15.9564,28.5184,0.7651
2014-03-04,15.5615,28.344,0.0
2014-03-05,15.8296,28.9694,0.0
2014-03-06,14.8422,28.5337,0.0
2014-03-07,15.0834,29.7362,0.0
2014-03-08,14.1273,29.8235,0.0
2014-03-09,15.068,30.0192,0.0
2014-03-10,15.5766,30.1978,0.0
2014-03-11,15.9161,31.7301,0.0
2014-03-12,16.9081,32.4171,0.0
2014-03-13,19.6157,32.3665,0.0
2014-03-14,18.5718,32.1568,0.0
2014-03-15,17.6264,32.9001,0.0
2014-03-16,17.3958,33.3673,0.0
2014-03-17,18.2016,33.9351,0.0
2014-03-18,19.7423,34.7331,0.0
2014-03-19,20.5907,35.519,0.0
2014-03-20,19.2514,33.0536,0.0
2014-03-21,17.211,33.4165,0.0
2014-03-22,18.0445,33.659,0.0
2014-03-23,18.814,31.7512,0.0
2014-03-24,19.8428,32.2458,0.0
